case:court:code	PENDENTES-CRIMINAL-2015	PENDENTES-CRIMINAL-2016	PENDENTES-CRIMINAL-2017	PENDENTES-CRIMINAL-2018	PENDENTES-CRIMINAL-2019	PENDENTES-NÃO CRIMINAL-2015	PENDENTES-NÃO CRIMINAL-2016	PENDENTES-NÃO CRIMINAL-2017	PENDENTES-NÃO CRIMINAL-2018	PENDENTES-NÃO CRIMINAL-2019	PENDENTES-NÃO CRIMINAL-2020	SUSPENSOS-CONHECIMENTO-2015	SUSPENSOS-CONHECIMENTO-2016	SUSPENSOS-CONHECIMENTO-2017	SUSPENSOS-CONHECIMENTO-2018	SUSPENSOS-CONHECIMENTO-2019	SUSPENSOS-CONHECIMENTO-2020	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2015	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2016	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2017	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2018	PENDENTES-EXECUÇÃO JUDICIAL NÃO CRIMINAL-2019	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2015	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2016	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2017	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2018	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2019	PENDENTES-EXTRAJUDICIAL NÃO FISCAL-2020	RECURSOS INTERNOS-CONHECIMENTO-2018	RECURSOS INTERNOS-CONHECIMENTO-2019	RECURSOS INTERNOS-CONHECIMENTO-2020	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2017	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2018	SUSPENSOS-EXTRAJUDICIAL NÃO FISCAL-2019	Tipo	Classificação	Município
52273	0	0	0	0	0	786	962	1388	1135	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	PORTO ALEGRE
52274	0	0	0	0	0	5987	6493	4833	4142	3346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)	PORTO ALEGRE
52276	300	552	4	0	0	87	1	601	737	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	PORTO ALEGRE
52277	0	0	0	0	0	408	554	627	731	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	PORTO ALEGRE
52279	0	0	0	0	0	993	902	561	432	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	PORTO ALEGRE
52280	0	0	0	0	0	6	5	9	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	SJ - SECRETARIA;	PORTO ALEGRE
52282	0	0	0	0	0	4517	4982	4653	3784	2875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)	PORTO ALEGRE
52304	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	AADJ	CONT - CONTADORIA;	PORTO ALEGRE
52314	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	PASSO FUNDO
52332	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	CEJUSC - CENTROS JUDICIÁRIOS DE SOLUÇÃO DE CONFLITOS E CIDADANIA;	QUARAI
52333	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	CEJUSC - CENTROS JUDICIÁRIOS DE SOLUÇÃO DE CONFLITOS E CIDADANIA;	RIO PARDO
52378	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	AADJ	PROT - PROTOCOLO;	MONTENEGRO
52384	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	AADJ	PROT - PROTOCOLO;	RIO GRANDE
52403	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18	0	0	8	0	0	0	0	AADJ	PROT - PROTOCOLO;	VIAMAO
52414	0	0	0	0	0	0	0	12	11	10	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	PRESI - GABINETE DA PRESIDÊNCIA	CURITIBA
52421	0	1	5	4	9	174	5	77	36	521	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	CURITIBA
52422	1	1	5	5	10	91	12	106	46	572	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	CURITIBA
52423	2	3	9	7	8	51	18	98	36	386	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	CURITIBA
52424	6	0	2	3	11	162	0	80	43	491	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	CURITIBA
52425	1	1	6	8	6	71	4	98	42	398	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	CURITIBA
52426	0	0	5	4	6	93	9	104	37	497	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	VP - GABINETE DA VICE-PRESIDÊNCIA	CURITIBA
52431	0	0	0	0	0	0	0	0	0	250	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	CURITIBA
52435	0	0	0	561	0	0	0	0	90	34	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SAO PAULO
52437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	AMERICANA
52438	0	0	0	0	0	0	0	0	5845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	AMERICANA
52441	0	0	0	1002	0	0	0	0	991	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	ARACATUBA
52442	0	0	0	0	0	0	0	0	5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	ARACATUBA
52444	0	0	0	1138	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	ARARAQUARA
52449	0	0	0	0	0	0	0	0	4459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	BARUERI
52451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	BAURU
52452	0	0	0	0	0	0	0	0	7954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	BAURU
52454	0	0	0	0	0	0	0	0	6320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	BOTUCATU
52456	0	0	0	1	0	0	0	0	6090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	BRAGANCA PAULISTA
52458	0	0	0	0	0	0	0	0	3706	4	30	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	12	0	0	1	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	CAMPINAS
52459	0	0	0	0	0	0	0	0	5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	CAMPINAS
52463	0	0	0	0	0	0	0	0	4091	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	FRANCA
52464	0	0	0	2	0	0	0	0	4927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	FRANCA
52466	0	0	0	0	0	0	0	0	4119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	GUARATINGUETA
52468	0	0	0	0	0	0	0	0	9388	1	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	2	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	GUARULHOS
52469	0	0	0	0	0	0	0	0	4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	GUARULHOS
52471	0	0	0	0	0	0	0	0	8404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	ITAPEVA
52475	0	0	0	0	0	0	0	0	4723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	JUNDIAI
52477	0	0	0	0	0	0	0	0	12434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	LIMEIRA
52479	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	MARILIA
52480	0	0	0	0	0	0	0	0	4488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	MARILIA
52482	0	0	0	0	0	0	0	0	18094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	MAUA
52484	0	0	0	0	0	0	0	0	4284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	MOGI MIRIM
52486	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	OSASCO
52487	0	0	0	2	0	0	0	0	10636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	OSASCO
52489	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	OURINHOS
52490	0	0	0	0	0	0	0	0	4218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	OURINHOS
52492	0	0	0	0	0	0	0	0	3376	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	PIRACICABA
52493	0	0	0	0	0	0	0	0	6030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	PIRACICABA
52495	0	0	0	0	0	0	0	0	3458	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	PRESIDENTE PRUDENTE
52496	0	0	0	0	0	0	0	0	4807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	PRESIDENTE PRUDENTE
52499	0	0	0	0	0	0	0	0	11052	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	RIBEIRAO PRETO
52500	0	0	0	0	0	0	0	0	4449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	RIBEIRAO PRETO
52502	0	0	0	0	0	0	0	0	7485	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	SANTO ANDRE
52503	0	0	0	0	0	0	0	0	4475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SANTO ANDRE
52505	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	SANTOS
52506	0	0	0	0	0	0	0	0	3809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SANTOS
52509	0	0	0	0	0	0	0	0	5438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SAO BERNARDO DO CAMPO
52511	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	SAO CARLOS
52512	0	0	0	1	0	0	0	0	12991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SAO CARLOS
52515	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	SAO JOSE DO RIO PRETO
52516	0	0	0	0	0	0	0	0	5552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SAO JOSE DO RIO PRETO
52518	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	SAO JOSE DOS CAMPOS
52519	0	0	0	0	0	0	0	0	3337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SAO JOSE DOS CAMPOS
52521	0	0	0	1	0	0	0	0	28317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SAO VICENTE
52523	0	0	0	0	0	0	0	0	10458	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	SOROCABA
52524	0	0	0	0	0	0	0	0	6721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	SOROCABA
52526	0	0	0	0	0	0	0	0	3177	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	AADJ	CC - CENTRAIS DE CONCILIAÇÃO;	TAUBATE
52527	0	0	0	0	0	0	0	0	5569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AADJ	CM - CENTRAIS DE MANDADOS;	TAUBATE
52590	0	0	0	1	0	0	0	0	825	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52591	0	0	0	3	1	0	0	0	1408	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52592	0	0	0	0	0	0	0	0	1533	1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52593	0	0	0	5	0	0	0	0	1041	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52594	4	1	1	6	0	286	278	208	319	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	LUZIANIA
52595	3	2	1	2	0	1712	1669	2124	2302	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	ANAPOLIS
52596	17	13	11	10	0	3039	1924	1925	2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	GOIANIA
52597	3	1	0	4	0	96	90	152	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	IPORA
52598	11	3	1	0	0	242	205	368	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	ITUMBIARA
52599	2	0	0	2	0	94	190	406	667	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	CERES
52600	0	0	2	0	0	110	60	32	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	GOIANIA
52601	16	11	15	16	0	2948	1953	2500	3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	GOIANIA
52602	3	1	3	5	0	438	685	906	914	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	TUR - TURMAS (2º GRAU OU TRIBUNAIS SUPERIORES)	APARECIDA DE GOIANIA
52603	1493	1476	695	726	521	1606	1653	1488	1401	811	0	321	332	260	230	149	0	186	203	132	103	93	114	103	107	132	131	0	47	36	0	21	22	21	UJ1	V - VARA;	IPORA
52604	1	1	4	5	0	371	555	1020	1328	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	APARECIDA DE GOIANIA
52605	3	2	3	2	0	1702	1289	1892	2310	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	ANAPOLIS
52606	51	54	62	5	15	586	784	1067	69	801	0	0	0	0	0	160	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	1	UJ2	OE - ÓRGÃOS ESPECIAIS (2º GRAU OU TRIBUNAIS SUPERIORES)	GOIANIA
52608	0	0	0	2	0	0	0	0	850	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52609	0	0	0	1	1	0	0	0	883	1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52610	0	0	0	619	663	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52612	0	0	0	0	0	0	0	0	1236	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52613	0	0	0	0	0	0	0	0	1107	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52614	0	0	0	0	0	0	0	0	1044	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52615	0	0	0	0	0	0	0	0	1050	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52616	0	0	0	0	0	0	0	0	409	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52617	0	0	0	2	2	0	0	0	1136	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52618	0	0	0	4	3	0	0	0	1009	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52619	0	0	0	1262	1487	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	GAB2ºS - GABINETE DE DESEMBARGADOR OU DE MINISTRO (EXCETO PRESIDÊNCIA, VICE-PRESIDÊNCIA OU CORREGEDORIA)	GOIANIA
52620	0	0	0	0	0	846	509	258	383	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	RIO VERDE
52621	2	2	5	2	0	307	126	325	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	CATALAO
52622	1	0	0	0	0	1271	903	1003	828	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ1	TR - TURMA RECURSAL;	PORANGATU
52623	645	534	554	680	771	1644	1475	1482	1678	1769	0	182	178	189	231	205	0	116	159	156	179	173	148	143	156	163	192	0	35	37	0	40	53	45	UJ1	V - VARA;	MOZARLANDIA
52624	0	0	1	0	0	3102	3612	3946	153	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)	GOIANIA
52625	0	0	1	0	0	3301	4055	4696	157	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UJ2	CÂM - CÂMARAS (2º GRAU OU TRIBUNAIS SUPERIORES)	GOIANIA
