breadscrum,cod_item,cod_item_pai,nome
287:12342,12342,287,"Crimes cometidos contra autoridade ou agente descrito nos arts. 142 e 143 da Constituição Federal, integrantes do sistema prisional e da Força Nacional de Segurança Pública"
287:3692:12343,12343,3692,"Fabrico, comércio ou detenção de arma branca ou munição"
287:3692:12344,12344,3692,Porte de arma (branca)
287:3692:12345,12345,3692,Vias de fato
287:3692:12346,12346,3692,Omissão de cautela na guarda ou condução de animal
287:3692:12347,12347,3692,Perturbação do trabalho ou do sossego alheios
287:3692:12348,12348,3692,Simulação de Qualidade de Funcionário
287:3692:12349,12349,3692,Uso ilegítimo de uniforme ou distintivo
287:3692:12350,12350,3692,Jogo de azar
287:3692:12351,12351,3692,Loteria não autorizada
287:3692:12352,12352,3692,Jogo do bicho
287:3692:12353,12353,3692,Servir bebidas alcóolicas a vulneráveis
287:3692:12354,12354,3692,Perturbação da tranquilidade
287:3692:12355,12355,3692,Omissão de comunicação de crime
287:3692:12356,12356,3692,Recusa de dados sobre a própria identificação ou qualificação
9633:9634:9635:12358,12358,9635,Feminicídio
11428:11557:12360,12360,11557,Matéria Administrativa
11428:11557:11572:12361,12361,11572,Proposta de Alteração de Resolução
11428:11583:12362,12362,11583,Autorização de Divulgação de Publicidade Institucional
11428:11583:11584:11615:12363,12363,11615,Cancelamento de Registro de Candidatura
11428:11583:12364,12364,11583,Debate Eleitoral
11428:11583:12365,12365,11583,Enquete
11428:11729:12366,12366,11729,Execução - Cumprimento de Sentença
11428:11747:12367,12367,11747,Fundo Partidário
9985:10186:10187:10191:12378,12378,10191,"Aposentadoria compulsória (art. 42, V, Lei Complementar 35/1979)"
9985:10186:10187:10193:12379,12379,10193,Remoção Compulsória
9985:10186:10194:10198:12380,12380,10198,Aposentadoria Compulsória
9985:10186:10194:10200:12381,12381,10200,Remoção Compulsória
11428:11747:12382,12382,11747,Fusão de Partidos Políticos
899:5626:10577:11986:12156:12383,12383,12156,Perda por crime contra titular do mesmo poder ou descendente (L. 13.715/2018)
9633:9634:9740:12384,12384,9740,Importunação Sexual
9633:9634:9740:12385,12385,9740,"Divulgação de cena de estupro, sexo ou pornografia"
11428:11583:11584:11595:12392,12392,11595,Inelegibilidade - Renúncia a cargo político na pendência de representação ou petição que possa levar a outra causa de inelegibilidade
11428:11583:11584:11595:12393,12393,11595,Inelegibilidade - Exclusão do exercício de profissão
11428:11583:11584:11595:12395,12395,11595,Inelegibilidade - Aposentadoria Compulsória ou PAD (magistrados e membros do MP)
11428:11583:11584:11595:12396,12396,11595,Inelegibilidade - Demissão do serviço público
287:3463:12397,12397,3463,Importunação Sexual
287:3463:12398,12398,3463,"Divulgação de cena de estupro, sexo ou pornografia"
195:6094:6096:12399,12399,6096,Híbrida (Art. 48/106)
8826:8893:8919:12400,12400,8919,Nulidade - Ausência de publicidade de decisão
8826:8893:8919:12401,12401,8919,Nulidade - Ausência de Fundamentação de Decisão
8826:8893:8919:12402,12402,8919,Nulidade - Impedimento
8826:8893:8919:12403,12403,8919,Nulidade - Suspeição
8826:8893:8919:12404,12404,8919,Nulidade - Ausência de Nome das Partes
8826:8893:8919:12405,12405,8919,Nulidade - Ausência de Identificação de Advogado ou de Sociedade de Advogados
8826:8893:8919:12406,12406,8919,Nulidade - Ausência de Intimação do Ministério Público
8826:8893:8919:12407,12407,8919,Nulidade - Citação Sem Observância das Prescrições Legais
8826:8893:8919:12408,12408,8919,Nulidade - Intimação Sem Observância das Prescrições Legais
8826:8893:8919:12410,12410,8919,Nulidade - Intimação Sem Observância das Prescrições Legais
8826:8893:8919:12411,12411,8919,"Nulidade - Título Extrajudicial Não Correspondente a Obrigação Certa, Líquida e Exigível "
8826:8893:8919:12412,12412,8919,Nulidade - Ausência de Citação do Executado
8826:8893:8919:12413,12413,8919,Nulidade - Execução Instaurada Antes de Condição ou Termo
8826:8938:8942:10736:12414,12414,10736,Ausência de Legitimidade para a Causa
8826:8883:8884:12415,12415,8884,"Poderes, Deveres e Responsabilidades do Juiz"
8826:9192:12416,12416,9192,Tutela de Urgência
8826:9192:12417,12417,9192,Tutela de Evidência
8826:9192:12418,12418,9192,Revisão de Tutela Antecipada Antecedente
8826:8960:8990:12419,12419,8990,Provas em geral
8826:9045:9060:12420,12420,9060,Tempestividade
11428:11557:11572:12426,12426,11572,Proposta de Nova Resolução
11428:12460,12460,11428,Corregedoria Eleitoral
11428:12460:12461,12461,12460,Correição ordinária
11428:12460:12462,12462,12460,Correição extraordinária
9985:9997:12463,12463,9997,Providência
12467,12467,0,"QUESTÕES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSÃO"
12467:12468,12468,12467,Brumadinho
12467:12469,12469,12467,Boate Kiss
12467:12470,12470,12467,Mariana
12467:12471,12471,12467,Unaí
12480,12480,0,DIREITO DA SAÚDE
12480:12481,12481,12480,Pública
12480:12482,12482,12480,Suplementar
12480:12481:12483,12483,12481,Internação/Transferência Hospitalar
12480:12481:12484,12484,12481,Fornecimento de medicamentos
12480:12481:12485,12485,12481,Fornecimento de insumos
12480:12482:12486,12486,12482,Planos de saúde
12480:12482:12486:12487,12487,12486,Fornecimento de medicamentos
12480:12482:12486:12488,12488,12486,Reajuste contratual
12480:12482:12486:12489,12489,12486,Tratamento médico-hospitalar
12480:12482:12486:12490,12490,12486,Fornecimento de insumos
12480:12481:12491,12491,12481,Tratamento médico-hospitalar
12480:12481:12484:12492,12492,12484,Registrado na ANVISA
12480:12481:12484:12493,12493,12484,Sem registro na ANVISA
12480:12481:12484:12492:12494,12494,12492,Padronizado
12480:12481:12484:12492:12495,12495,12492,Não padronizado
12480:12481:12484:12496,12496,12484,Oncológico
12480:12481:12485:12497,12497,12485,Curativos/Bandagem
12480:12481:12485:12498,12498,12485,Cadeira de rodas / cadeira de banho / cama hospitalar
12480:12481:12485:12499,12499,12485,Fraldas
12480:12481:12491:12500,12500,12491,Consulta
12480:12481:12491:12501,12501,12491,Cirurgia
12480:12481:12491:12501:12502,12502,12501,Eletiva
12480:12481:12491:12501:12503,12503,12501,Urgência
12480:12481:12491:12504,12504,12491,Diálise/Hemodiálise
12480:12481:12483:12505,12505,12483,Leito de enfermaria / leito oncológico
12480:12481:12483:12506,12506,12483,Unidade de terapia intensiva (UTI) / unidade de cuidados intensivos (UCI)
12480:12507,12507,12480,Mental
12480:12507:12508,12508,12507,Internação compulsória
12480:12507:12509,12509,12507,Internação involuntária
12480:12507:12510,12510,12507,Internação voluntária
12480:12481:12511,12511,12481,Sistema Único de Saúde (SUS)
12480:12481:12511:12512,12512,12511,Convênio médico com o SUS
12480:12481:12511:12513,12513,12511,Financiamento do SUS
12480:12481:12511:12514,12514,12511,Reajuste da tabela do SUS
12480:12481:12511:12515,12515,12511,Repasse de verbas do SUS
12480:12481:12511:12516,12516,12511,Ressarcimento do SUS
12480:12481:12511:12517,12517,12511,Terceirização do SUS
12480:12481:12511:12518,12518,12511,Controle Social e Conselhos de Saúde
12480:12481:12519,12519,12481,Vigilância Sanitária e Epidemológica
12480:12520,12520,12480,Genética / Células Tronco
12480:12521,12521,12480,"Doação e transplante de órgãos, tecidos ou partes"
287:3394:3397:12542,12542,3397,Real
287:3394:3397:12543,12543,3397,Preconceituosa
287:3394:3397:12544,12544,3397,Simples
9633:9634:9655:9658:12545,12545,9658,Simples
9633:9634:9655:9658:12546,12546,9658,Real
9633:9634:9655:9658:12547,12547,9658,Preconceituosa
11428:11574:12563,12563,11574,Alistamento Eleitoral - Estrangeiro
11428:11574:12564,12564,11574,Alistamento Eleitoral - Fraude
11428:11574:12565,12565,11574,Coincidência Biométrica
11428:11583:12566,12566,11583,Ausência ou Abandono aos Trabalhos Eleitorais
11428:11583:12568,12568,11583,Pedido de Dispensa de Convocação para Trabalhos Eleitorais
11428:12460:12569,12569,12460,Dados Pessoais
11428:12460:12570,12570,12460,Perda
11428:12460:12571,12571,12460,Pluralidade de Inscrições
11428:12460:12571:12572,12572,12571,Regularização da Base de Perda e Suspensão (BPSDP)
11428:12460:12574,12574,12460,Regularização da Base de Perda e Suspensão (BPSDP)
11428:12460:12575,12575,12460,Regularização de Histórico
11428:12460:12575:12576,12576,12575,Regularização de Histórico - Exclusão de Códigos de ASE
11428:12460:12575:12577,12577,12575,"Regularização de Histórico - Retificação de Data de Ocorrência, Motivo/Forma, Complemento e Situação"
11428:12460:12575:12578,12578,12575,Regularização de Histórico - Lançamento de Códigos de ASE
11428:12460:12575:12579,12579,12575,Regularização de Histórico - Retificação de Dados Pessoais
11428:12460:12575:12580,12580,12575,Regularização de Histórico - Cancelamento por Equívoco
11428:12460:12581,12581,12460,Reversão de Operação
11428:12460:12581:12582,12582,12581,Reversão de Operação - Revisão Equivocada
11428:12460:12581:12583,12583,12581,Reversão de Operação - Transferência Equivocada
11428:12460:12584,12584,12460,Revogação
11428:11747:11754:11759:12585,12585,11759,Reversão de Desfiliação
11428:11747:11754:11755:12586,12586,11755,Filiação Partidária - Lista Especial
9985:9997:10015:12587,12587,10015,Inspeção das Rotinas Administrativas
11428:11429:12588,12588,11429,Crimes Conexos
9985:10219:10279:12589,12589,10279,Apuração de Irregularidade no Serviço Público
11428:11557:11562:12590,12590,11562,Apuração de Irregularidade na Conduta Funcional
11428:11583:11702:12591,12591,11702,Assegurar Conhecimento de Informações Relativas à Pessoa do Impetrante
11428:11583:11702:12592,12592,11702,Direito Líquido e Certo
11428:11583:11702:12593,12593,11702,Impugnação de Ato Judicial
11428:11583:11702:12594,12594,11702,Inviabilidade do Exercício dos Direitos e Liberdades Constitucionais
11428:11583:11702:12595,12595,11702,"Inviabilidade do Exercício das Prerrogativas Inerentes à Nacionalidade, à Soberania e à Cidadania"
11428:11583:11702:12596,12596,11702,Retificação de Dados
11428:11583:11716:12597,12597,11716,Percentual de Gênero - Candidatura Fictícia
11428:12598,12598,11428,Requerimento de Regularização da Situação de Inadimplência de Prestação de Contas
11428:12599,12599,11428,Requerimento de Acesso ao Sistema Interno de Controle e Dados de Pesquisas Eleitorais
11428:11583:11584:12600,12600,11584,Candidato Eleito
11428:11583:11584:12601,12601,11584,Candidato Não-Eleito
11428:11583:12045:12602,12602,12045,Prestação de Contas - de Partido Político
11428:12603,12603,11428,Revisão de Eleitorado
11428:12603:12604,12604,12603,Revisão de Eleitorado - Cadastramento Biométrico
11428:12603:12605,12605,12603,Revisão de Eleitorado - Depuração de Cadastro
12467:12612,12612,12467,COVID-19
12467:12620,12620,12467,Migrantes e Refugiados
11428:11429:11467:12634,12634,11467,Apropriação Indébita Eleitoral
11428:11583:11652:12635,12635,11652,Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa
11428:11583:11652:12636,12636,11652,Propaganda Política - Propaganda Eleitoral - Telemarketing
11428:11583:11652:12637,12637,11652,Propaganda Política - Propaganda Eleitoral - Redes Sociais
11428:11583:11652:12638,12638,11652,Propaganda Política - Propaganda Eleitoral - Impulsionamento
11428:11583:11652:12639,12639,11652,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea
11428:12460:12581:12641,12641,12581,Reversão de Operação - Segunda Via
11428:11557:12642,12642,11557,Processamento de Recurso Contra Expedição de Diploma
11428:11557:11562:11565:12643,12643,11565,Processamento de Lista Tríplice
11428:11583:11652:11669:12644,12644,11669,Requerimentos Relativos ao Horário Eleitoral Gratuito
11428:12645,12645,11428,Autos Suplementares
11428:11583:11684:11692:12725,12725,11692,Regularização de Contas Eleitorais
11428:11747:12726,12726,11747,Regularização de Contas Anuais
1209:7942:12730,12730,7942,Acordo de Não Persecução Penal
1209:7942:12731,12731,7942,Transação Penal
1209:7942:12732,12732,7942,Suspensão Condicional de Processo
12734:12754,12754,12734,Auxílio Emergencial (Lei 13.982/2020)
1156:12755:12756,12756,12755,Interesses ou Direitos Difusos
1156:12755:12757,12757,12755,Interesses ou Direitos Coletivos em Sentido Estrito
1156:12755:12758,12758,12755,Interesses ou Direitos Individuais Homogêneos
9985:10421:12770,12770,10421,Obras Públicas
7724:7725:12771,12771,7725,Reconhecimento de Paternidade/Maternidade Socioafetiva
287:3692:12772,12772,3692,"Anúncio de Processo, Substância ou Objeto Destinado a Provocar Aborto "
287:3692:12773,12773,3692,Internação Não Autorizada em Estabelecimento Psiquiátrico
287:3692:12774,12774,3692,Custódia de Doente Mental Sem Autorização do Responsável
864:1654,1654,864,Contrato Individual de Trabalho
864:1658,1658,864,Duração do Trabalho
864:1658:1661,1661,1658,Horas In Itinere
864:1658:1663,1663,1658,Adicional Noturno
864:2581:2594:1666,1666,2594,Insalubridade
864:1654:1806,1806,1654,Alteração Contratual ou das Condições de Trabalho
864:1654:1816:1807,1807,1816,Contrato de Experiência - Nulidade
864:1654:5272:1814,1814,5272,Contrato Nulo
864:1654:1816,1816,1654,Contrato Por Prazo Determinado
864:1654:5272:1822,1822,5272,Contrato Temporário
864:1654:1844,1844,1654,CTPS
864:1654:1806:1932,1932,1806,Reversão / Retorno ao Cargo Efetivo
864:1654:1957,1957,1654,PIS / RAIS
864:1654:2029,2029,1654,FGTS mas em outro ramo na árvore da justiça do trabalho
864:1654:2029:2031,2031,2029,Correção Monetária
864:1654:2029:2033,2033,2029,Depósito / Diferença de Recolhimento
864:1654:2029:2037,2037,2029,Levantamento / Liberação
864:1658:2086,2086,1658,Horas Extras
864:1658:2116,2116,1658,Sobreaviso
864:1654:2133,2133,1654,Inquérito Administrativo
864:1658:2139,2139,1658,Intervalo Interjornada
864:1658:2140,2140,1658,Intervalo Intrajornada
864:1658:2141,2141,1658,Adicional de Hora Extra
864:1654:2233,2233,1654,Contratação de Reabilitados e Deficientes Habilitados
864:1654:5272:2266,2266,5272,Contratação em Período Eleitoral
864:1654:2409,2409,1654,Enquadramento / Classificação
864:1654:2421,2421,1654,Reintegração de Posse - Despejo
864:1658:2426,2426,1658,Repouso Semanal Remunerado e Feriado
864:1654:1806:2445,2445,1806,Alteração / Revogação de Regulamento da Empresa
864:1654:1806:2523,2523,1806,Transferência
864:1654:2537,2537,1654,Unicidade Contratual
864:1654:2554,2554,1654,Reconhecimento de Relação de Emprego
864:1654:2670,2670,1654,Advertência / Suspensão
864:1654:5272,5272,1654,Administração Pública
864:1654:5273,5273,1654,Suspensão / Interrupção do Contrato de Trabalho 
864:1654:5274,5274,1654,Contrato de Trabalho Temporário
864:1654:1844:5352,5352,1844,Anotação / Baixa / Retificação
864:1654:1844:5354,5354,1844,Devolução
864:1654:7641,7641,1654,Contrato Provisório de Emprego
864:1654:7647,7647,1654,Contrato em Regime de Tempo Parcial
864:1654:5273:9487,9487,5273,Licenças / Afastamentos
864:1658:10581,10581,1658,Turno Ininterrupto de Revezamento
11049,11049,0,DIREITO PROCESSUAL PENAL MILITAR
11049:11050,11050,11049,Ação Penal Militar
11049:11051,11051,11049,Correição Parcial
11049:11052,11052,11049,Execução Penal
11049:11053,11053,11049,Jurisdição e Competência
11049:11052:11057,11057,11052,Penas restritivas de direitos
11049:11050:11066,11066,11050,Nulidade
11068,11068,0,DIREITO PENAL MILITAR
11068:11072,11072,11068,Crimes contra a Administração da Justiça Militar
11068:11073,11073,11068,Crimes contra a Administração Militar
11068:11074,11074,11068,Crimes contra a Autoridade ou Disciplina Militar
11068:11075,11075,11068,Crimes contra a Pessoa
11068:11076,11076,11068,Crimes contra a Segurança Externa do País
11068:11077,11077,11068,Crimes contra Incolumidade Pública
11068:11078,11078,11068,Crimes contra o Patrimônio
11068:11079,11079,11068,Crimes contra o Serviço Militar e o Dever Militar
11068:11080,11080,11068,Parte Geral 
